TemperaturaMax,TemperaturaProm,TemperaturaMin,HumedadMax,HumedadProm,HumedadMin,VientoMaxKMXH,VientoPromKMXH,PrecipitacionMM,Eventos
11.66666667,5.555555556,-1.111111111,82,52,22,25.749504,9.656064,0, 
18.33333333,12.22222222,6.111111111,82,53,24,25.749504,11.265408,0, 
22.77777778,13.88888889,4.444444444,76,56,35,25.749504,11.265408,0, 
38.33333333,32.22222222,26.11111111,85,56,27,25.749504,9.656064,0, 
33.33333333,25,16.66666667,84,57,30,25.749504,11.265408,0, 
25.55555556,17.77777778,9.444444444,81,59,36,25.749504,9.656064,0, 
36.11111111,30,23.33333333,87,59,30,25.749504,8.04672,0, 
23.33333333,16.66666667,10,90,59,27,25.749504,8.04672,0, 
8.888888889,4.444444444,-0.555555556,80,60,39,25.749504,16.09344,0, 
36.66666667,31.11111111,25,82,60,38,25.749504,11.265408,0, 
31.66666667,26.66666667,21.11111111,84,61,38,25.749504,12.874752,0, 
33.33333333,24.44444444,15.55555556,90,61,32,25.749504,12.874752,0, 
18.33333333,9.444444444,0.555555556,96,61,26,25.749504,9.656064,0, 
13.88888889,7.777777778,1.666666667,85,62,38,25.749504,9.656064,0, 
27.22222222,21.11111111,15,87,62,36,25.749504,12.874752,0, 
27.22222222,19.44444444,11.66666667,100,62,23,25.749504,8.04672,0, 
27.22222222,22.77777778,17.77777778,81,63,45,25.749504,12.874752,0, 
31.11111111,25.55555556,19.44444444,87,63,38,25.749504,8.04672,0, 
37.22222222,31.66666667,26.11111111,85,64,42,25.749504,14.484096,0, 
36.66666667,31.66666667,26.11111111,85,64,42,25.749504,12.874752,0, 
25.55555556,18.33333333,10.55555556,100,64,27,25.749504,8.04672,0, 
37.22222222,31.66666667,26.11111111,85,65,45,25.749504,12.874752,0, 
19.44444444,11.66666667,3.888888889,86,65,44,25.749504,9.656064,0, 
33.88888889,29.44444444,24.44444444,88,65,41,25.749504,12.874752,0, 
29.44444444,22.77777778,15.55555556,90,65,40,25.749504,14.484096,0, 
29.44444444,22.77777778,16.11111111,90,65,40,25.749504,12.874752,0, 
28.88888889,23.33333333,17.77777778,87,66,45,25.749504,12.874752,0, 
29.44444444,23.33333333,16.66666667,93,67,40,25.749504,12.874752,0, 
21.66666667,13.88888889,5.555555556,89,68,47,25.749504,11.265408,0, 
37.77777778,32.22222222,26.11111111,91,68,45,25.749504,12.874752,0, 
13.33333333,8.888888889,3.888888889,93,68,43,25.749504,9.656064,0, 
26.11111111,19.44444444,12.22222222,93,68,42,25.749504,14.484096,0, 
30.55555556,25,19.44444444,87,69,50,25.749504,11.265408,0, 
10.55555556,6.111111111,1.666666667,100,69,38,25.749504,11.265408,0, 
30.55555556,25.55555556,20,90,71,51,25.749504,12.874752,0, 
28.88888889,23.88888889,18.88888889,93,71,49,25.749504,12.874752,0, 
32.77777778,24.44444444,15.55555556,97,71,44,25.749504,9.656064,0, 
23.88888889,18.33333333,12.22222222,86,72,57,25.749504,14.484096,0, 
32.77777778,28.88888889,25,88,72,55,25.749504,12.874752,0, 
28.88888889,22.77777778,16.66666667,93,72,51,25.749504,12.874752,0, 
26.66666667,21.11111111,15,93,72,51,25.749504,12.874752,0, 
32.22222222,24.44444444,16.66666667,90,73,55,25.749504,11.265408,0, 
25,20,14.44444444,93,74,54,25.749504,14.484096,0, 
22.77777778,18.33333333,13.33333333,93,75,57,25.749504,11.265408,0, 
24.44444444,21.66666667,18.33333333,93,79,64,25.749504,12.874752,0, 
26.66666667,19.44444444,12.22222222,43,31,18,27.358848,9.656064,0, 
28.88888889,22.22222222,15.55555556,60,36,11,27.358848,11.265408,0, 
18.33333333,13.33333333,7.777777778,58,37,15,27.358848,12.874752,0, 
2.222222222,-1.666666667,-5.555555556,50,38,26,27.358848,11.265408,0, 
5,2.222222222,-0.555555556,58,43,27,27.358848,12.874752,0, 
21.66666667,13.88888889,6.111111111,87,51,14,27.358848,11.265408,0, 
20.55555556,17.22222222,13.33333333,61,53,44,27.358848,12.874752,0, 
26.11111111,18.33333333,10.55555556,84,53,21,27.358848,9.656064,0, 
28.33333333,22.77777778,16.66666667,87,53,18,27.358848,11.265408,0, 
1.111111111,-1.666666667,-5,60,55,49,27.358848,16.09344,0, 
34.44444444,25.55555556,16.66666667,76,55,34,27.358848,11.265408,0, 
39.44444444,33.33333333,26.66666667,85,55,25,27.358848,14.484096,0, 
38.88888889,32.22222222,25.55555556,85,57,29,27.358848,12.874752,0, 
30,22.77777778,15.55555556,84,58,32,27.358848,14.484096,0, 
30.55555556,22.22222222,13.88888889,90,59,27,27.358848,16.09344,0, 
37.77777778,32.22222222,26.11111111,85,60,35,27.358848,14.484096,0, 
28.33333333,23.33333333,18.33333333,93,60,26,27.358848,11.265408,0, 
37.22222222,31.11111111,24.44444444,82,61,40,27.358848,8.04672,0, 
37.77777778,31.11111111,24.44444444,88,61,33,27.358848,9.656064,0, 
16.11111111,12.22222222,8.333333333,72,62,51,27.358848,14.484096,0, 
35,28.33333333,21.11111111,84,64,43,27.358848,14.484096,0, 
35.55555556,30.55555556,25,88,64,39,27.358848,12.874752,0, 
37.77777778,31.66666667,25,88,64,39,27.358848,14.484096,0, 
38.33333333,31.66666667,25,88,64,40,27.358848,12.874752,0, 
29.44444444,22.77777778,15.55555556,90,65,40,27.358848,9.656064,0, 
30.55555556,24.44444444,18.33333333,87,66,45,27.358848,14.484096,0, 
26.11111111,20.55555556,15,90,66,42,27.358848,11.265408,0, 
25.55555556,16.66666667,7.222222222,86,67,47,27.358848,14.484096,0, 
30,24.44444444,18.88888889,90,67,43,27.358848,11.265408,0, 
18.33333333,12.22222222,5.555555556,93,67,40,27.358848,11.265408,0, 
28.88888889,21.66666667,13.88888889,93,67,40,27.358848,12.874752,0, 
30.55555556,22.77777778,15,90,68,46,27.358848,11.265408,0, 
35,30,25,88,69,49,27.358848,14.484096,0, 
18.88888889,12.22222222,5,93,69,45,27.358848,9.656064,0, 
24.44444444,17.22222222,9.444444444,93,70,46,27.358848,9.656064,0, 
30.55555556,27.77777778,24.44444444,87,71,55,27.358848,16.09344,0, 
30,24.44444444,18.88888889,93,71,48,27.358848,12.874752,0, 
18.33333333,15,11.66666667,84,74,64,27.358848,12.874752,0, 
26.66666667,23.33333333,20,90,74,58,27.358848,14.484096,0, 
17.77777778,10,2.222222222,92,76,60,27.358848,8.04672,0, 
30,26.11111111,22.22222222,93,77,61,27.358848,14.484096,0, 
26.11111111,21.11111111,15.55555556,60,43,25,28.968192,12.874752,0, 
28.33333333,18.33333333,8.333333333,73,49,24,28.968192,12.874752,0, 
18.33333333,12.22222222,5.555555556,76,49,21,28.968192,11.265408,0, 
30.55555556,20.55555556,10.55555556,77,49,21,28.968192,8.04672,0, 
21.11111111,15.55555556,9.444444444,84,51,18,28.968192,14.484096,0, 
32.77777778,25,16.66666667,84,51,17,28.968192,12.874752,0, 
30,19.44444444,8.333333333,86,51,15,28.968192,9.656064,0, 
16.66666667,12.77777778,8.333333333,72,52,31,28.968192,17.702784,0, 
27.77777778,21.11111111,14.44444444,78,53,28,28.968192,6.437376,0, 
12.22222222,7.777777778,2.777777778,70,56,41,28.968192,12.874752,0, 
30,21.66666667,12.77777778,80,56,32,28.968192,9.656064,0, 
14.44444444,8.888888889,3.333333333,71,59,46,28.968192,14.484096,0, 
38.33333333,31.66666667,25,88,60,31,28.968192,8.04672,0, 
33.88888889,28.33333333,22.22222222,84,63,41,28.968192,16.09344,0, 
36.66666667,30.55555556,24.44444444,88,63,38,28.968192,11.265408,0, 
35,29.44444444,23.88888889,87,64,41,28.968192,14.484096,0, 
31.11111111,26.11111111,21.11111111,84,65,46,28.968192,14.484096,0, 
30,24.44444444,18.88888889,87,65,43,28.968192,16.09344,0, 
30,23.88888889,17.22222222,93,67,40,28.968192,12.874752,0, 
32.77777778,29.44444444,25.55555556,85,69,52,28.968192,12.874752,0, 
34.44444444,27.77777778,20.55555556,93,70,46,28.968192,6.437376,0, 
30.55555556,25,19.44444444,97,79,61,28.968192,14.484096,0, 
26.11111111,16.66666667,7.222222222,83,56,29,32.18688,12.874752,0, 
29.44444444,23.88888889,18.33333333,87,66,44,32.18688,16.09344,0, 
39.44444444,32.22222222,24.44444444,100,66,31,32.18688,16.09344,0, 
33.33333333,27.77777778,21.66666667,93,73,52,32.18688,8.04672,0, 
30,25.55555556,21.11111111,90,74,57,32.18688,14.484096,0, 
23.88888889,17.77777778,11.11111111,63,45,27,33.796224,12.874752,0, 
2.777777778,0,-3.333333333,58,48,38,33.796224,19.312128,0, 
10.55555556,5,-1.111111111,76,54,32,33.796224,14.484096,0, 
12.77777778,6.666666667,0.555555556,83,55,26,33.796224,12.874752,0, 
15,8.333333333,1.111111111,87,59,31,33.796224,16.09344,0, 
22.77777778,17.77777778,12.22222222,93,59,24,33.796224,12.874752,0, 
11.11111111,6.666666667,2.222222222,83,68,52,33.796224,16.09344,0, 
24.44444444,12.77777778,1.111111111,100,80,59,33.796224,9.656064,0, 
25,17.77777778,10,96,57,18,35.405568,12.874752,0, 
30,25.55555556,21.11111111,90,67,44,35.405568,16.09344,0, 
21.11111111,15.55555556,9.444444444,56,36,16,38.624256,17.702784,0, 
21.11111111,16.66666667,11.66666667,47,38,28,38.624256,17.702784,0, 
29.44444444,23.88888889,18.33333333,87,56,24,38.624256,16.09344,0, 
17.77777778,13.33333333,8.888888889,93,66,39,38.624256,17.702784,0, 
39.44444444,31.66666667,23.33333333,100,65,29,,,0, 
40.55555556,32.22222222,23.88888889,,,,,,0, 
32.77777778,28.88888889,24.44444444,88,68,47,20.921472,9.656064,0.254, 
33.88888889,28.88888889,23.88888889,88,70,52,20.921472,9.656064,0.254, 
38.33333333,32.22222222,26.11111111,91,62,33,25.749504,11.265408,0.254, 
36.66666667,31.11111111,25.55555556,91,66,40,27.358848,12.874752,0.254, 
26.11111111,20.55555556,14.44444444,100,78,56,22.530816,9.656064,0.508, 
34.44444444,28.88888889,23.33333333,100,75,49,20.921472,3.218688,1.016, 
27.77777778,23.33333333,18.33333333,87,71,54,24.14016,14.484096,1.27, 
4.444444444,0.555555556,-3.333333333,81,60,39,25.749504,8.04672,1.27, 
15.55555556,11.66666667,7.222222222,83,65,47,11.265408,1.609344,, 
26.66666667,21.11111111,15,87,65,42,11.265408,1.609344,, 
24.44444444,20.55555556,16.66666667,97,72,46,11.265408,1.609344,, 
30.55555556,26.11111111,21.66666667,79,69,58,12.874752,6.437376,, 
18.33333333,15.55555556,12.22222222,60,48,36,16.09344,6.437376,, 
15.55555556,9.444444444,3.333333333,82,56,29,16.09344,3.218688,, 
16.66666667,10.55555556,4.444444444,92,64,36,16.09344,3.218688,, 
32.22222222,28.33333333,23.88888889,82,67,52,16.09344,9.656064,, 
14.44444444,10,5,86,71,56,16.09344,3.218688,, 
30,25,19.44444444,93,71,48,16.09344,6.437376,, 
33.33333333,28.33333333,22.77777778,94,73,52,16.09344,4.828032,, 
20,17.22222222,13.88888889,87,80,73,16.09344,8.04672,, 
12.77777778,11.11111111,9.444444444,48,38,27,19.312128,6.437376,, 
24.44444444,20,15.55555556,78,56,34,19.312128,6.437376,, 
32.77777778,28.88888889,24.44444444,88,69,49,19.312128,9.656064,, 
28.33333333,22.77777778,16.66666667,93,70,47,19.312128,3.218688,, 
33.33333333,28.33333333,23.33333333,93,70,47,19.312128,8.04672,, 
33.88888889,28.88888889,23.88888889,94,72,49,19.312128,4.828032,, 
33.33333333,28.88888889,23.88888889,94,72,49,19.312128,12.874752,, 
32.22222222,26.66666667,20.55555556,97,72,47,19.312128,6.437376,, 
22.22222222,13.88888889,5.555555556,93,77,60,19.312128,4.828032,, 
15.55555556,12.77777778,9.444444444,100,92,84,19.312128,4.828032,, 
11.66666667,9.444444444,7.222222222,61,57,53,20.921472,9.656064,, 
25.55555556,22.22222222,18.88888889,87,69,50,20.921472,11.265408,, 
32.22222222,28.33333333,24.44444444,85,70,55,20.921472,12.874752,, 
28.33333333,22.77777778,16.66666667,90,74,58,20.921472,4.828032,, 
27.77777778,23.33333333,18.88888889,93,76,58,20.921472,9.656064,, 
26.11111111,21.66666667,17.22222222,93,79,64,20.921472,9.656064,, 
40,32.77777778,25,85,56,27,22.530816,8.04672,, 
5.555555556,3.888888889,2.222222222,76,70,64,22.530816,12.874752,, 
24.44444444,20,15,84,72,60,22.530816,9.656064,, 
27.77777778,25,21.66666667,90,74,58,22.530816,11.265408,, 
28.33333333,25,21.66666667,90,76,62,22.530816,11.265408,, 
30.55555556,26.66666667,22.22222222,93,82,70,22.530816,8.04672,, 
39.44444444,32.77777778,25.55555556,91,58,25,24.14016,9.656064,, 
36.66666667,31.66666667,26.11111111,85,62,38,24.14016,11.265408,, 
30.55555556,26.11111111,21.11111111,90,70,50,24.14016,11.265408,, 
30.55555556,23.88888889,17.22222222,93,71,48,24.14016,11.265408,, 
33.33333333,28.88888889,23.88888889,94,72,49,24.14016,9.656064,, 
31.66666667,26.66666667,21.11111111,93,74,55,24.14016,8.04672,, 
30,25.55555556,21.11111111,97,79,61,24.14016,11.265408,, 
35,28.88888889,22.77777778,87,67,46,25.749504,8.04672,, 
26.11111111,18.88888889,11.11111111,100,68,35,25.749504,6.437376,, 
33.88888889,30,25.55555556,85,69,52,25.749504,14.484096,, 
32.77777778,29.44444444,25.55555556,85,71,56,25.749504,12.874752,, 
33.33333333,28.88888889,24.44444444,94,71,47,25.749504,8.04672,, 
11.11111111,7.222222222,3.333333333,92,77,62,25.749504,11.265408,, 
32.77777778,27.22222222,21.11111111,100,78,56,25.749504,9.656064,, 
27.22222222,23.33333333,19.44444444,93,79,64,25.749504,11.265408,, 
26.11111111,23.33333333,20.55555556,90,81,71,25.749504,12.874752,, 
25,20.55555556,16.11111111,93,61,29,27.358848,9.656064,, 
32.77777778,28.33333333,23.88888889,88,69,49,27.358848,12.874752,, 
25.55555556,22.22222222,18.33333333,100,85,69,27.358848,11.265408,, 
25.55555556,21.66666667,17.22222222,84,63,42,28.968192,14.484096,, 
35,29.44444444,23.88888889,94,70,46,28.968192,11.265408,, 
25.55555556,22.77777778,20,90,79,67,28.968192,11.265408,, 
34.44444444,28.88888889,22.77777778,94,72,49,32.18688,16.09344,, 
26.11111111,22.22222222,18.33333333,87,75,62,33.796224,12.874752,, 
7.777777778,5,2.222222222,92,75,58,33.796224,12.874752,, 
18.88888889,12.22222222,5,93,63,32,35.405568,11.265408,, 
22.77777778,17.22222222,11.66666667,97,74,43,11.265408,3.218688,0,Fog
20,12.77777778,5.555555556,100,65,29,14.484096,4.828032,0,Fog
22.77777778,16.11111111,9.444444444,100,71,41,14.484096,3.218688,0,Fog
27.77777778,20.55555556,13.33333333,100,74,48,14.484096,3.218688,0,Fog
26.66666667,20.55555556,13.88888889,100,74,47,16.09344,4.828032,0,Fog
26.11111111,20,13.88888889,100,75,50,16.09344,4.828032,0,Fog
25,18.88888889,12.22222222,100,75,50,16.09344,6.437376,0,Fog
30,22.77777778,15.55555556,100,72,44,19.312128,4.828032,0,Fog
21.11111111,16.66666667,11.66666667,93,80,66,19.312128,4.828032,0,Fog
24.44444444,15,5,96,70,44,20.921472,6.437376,0,Fog
24.44444444,20,15,90,74,57,20.921472,8.04672,0,Fog
7.777777778,6.111111111,3.888888889,100,87,73,20.921472,9.656064,0,Fog
26.11111111,18.88888889,11.11111111,100,79,58,22.530816,9.656064,0,Fog
7.777777778,6.111111111,4.444444444,100,88,76,22.530816,8.04672,0,Fog
27.77777778,20,11.66666667,93,74,54,25.749504,8.04672,0,Fog
26.66666667,19.44444444,12.22222222,93,69,45,27.358848,11.265408,0,Fog
14.44444444,10.55555556,6.111111111,100,84,67,27.358848,6.437376,0,Fog
25,18.88888889,12.22222222,100,73,46,28.968192,12.874752,0,Fog
27.77777778,23.88888889,19.44444444,100,81,62,20.921472,8.04672,0.254,Fog
27.22222222,18.33333333,8.888888889,100,62,23,33.796224,9.656064,0.508,Fog
22.22222222,16.66666667,10.55555556,100,89,78,19.312128,4.828032,,Fog
20,15.55555556,11.11111111,100,74,47,11.265408,1.609344,0.254,"Fog , Rain"
17.22222222,11.11111111,5,100,95,90,12.874752,1.609344,0.254,"Fog , Rain"
21.11111111,13.88888889,6.666666667,100,85,70,19.312128,4.828032,0.254,"Fog , Rain"
10,5.555555556,1.111111111,100,91,82,27.358848,9.656064,0.254,"Fog , Rain"
19.44444444,15,10,100,91,81,22.530816,6.437376,0.508,"Fog , Rain"
23.33333333,20,16.66666667,93,81,68,19.312128,6.437376,1.778,"Fog , Rain"
28.88888889,25.55555556,21.66666667,84,69,54,22.530816,9.656064,4.826,"Fog , Rain"
23.33333333,20,16.66666667,100,90,79,20.921472,8.04672,8.382,"Fog , Rain"
17.22222222,15.55555556,13.33333333,100,79,57,27.358848,12.874752,13.462,"Fog , Rain"
25.55555556,19.44444444,13.33333333,100,74,48,22.530816,11.265408,16.51,"Fog , Rain"
21.66666667,17.77777778,13.88888889,93,89,84,24.14016,6.437376,29.718,"Fog , Rain"
25.55555556,20.55555556,15,97,85,73,22.530816,8.04672,36.068,"Fog , Rain"
23.33333333,14.44444444,5,100,94,87,24.14016,11.265408,37.084,"Fog , Rain"
30.55555556,25,19.44444444,100,74,48,22.530816,4.828032,,"Fog , Rain"
32.77777778,25.55555556,18.33333333,100,79,57,20.921472,8.04672,0.508,"Fog , Rain , Thunderstorm"
21.11111111,11.11111111,1.111111111,100,95,89,33.796224,9.656064,3.81,"Fog , Rain , Thunderstorm"
33.88888889,28.88888889,23.33333333,94,72,49,35.405568,6.437376,6.096,"Fog , Rain , Thunderstorm"
31.66666667,26.66666667,21.66666667,94,77,59,25.749504,8.04672,12.446,"Fog , Rain , Thunderstorm"
28.33333333,25.55555556,22.22222222,100,90,79,27.358848,4.828032,12.446,"Fog , Rain , Thunderstorm"
25,18.88888889,12.22222222,100,82,64,45.061632,6.437376,14.478,"Fog , Rain , Thunderstorm"
34.44444444,28.88888889,22.77777778,100,76,52,22.530816,6.437376,19.05,"Fog , Rain , Thunderstorm"
31.11111111,26.11111111,21.11111111,100,83,65,20.921472,6.437376,19.304,"Fog , Rain , Thunderstorm"
35.55555556,28.88888889,22.22222222,100,71,42,25.749504,3.218688,20.066,"Fog , Rain , Thunderstorm"
30,24.44444444,18.88888889,94,73,51,20.921472,6.437376,23.368,"Fog , Rain , Thunderstorm"
30,26.11111111,22.22222222,100,85,70,27.358848,6.437376,23.622,"Fog , Rain , Thunderstorm"
37.22222222,30,22.77777778,91,65,38,45.061632,8.04672,24.892,"Fog , Rain , Thunderstorm"
33.33333333,28.33333333,23.33333333,100,78,55,25.749504,4.828032,26.924,"Fog , Rain , Thunderstorm"
26.66666667,23.33333333,20,93,84,74,25.749504,8.04672,27.178,"Fog , Rain , Thunderstorm"
28.88888889,25.55555556,21.66666667,94,87,79,20.921472,1.609344,27.686,"Fog , Rain , Thunderstorm"
21.11111111,19.44444444,17.77777778,100,97,93,22.530816,6.437376,28.448,"Fog , Rain , Thunderstorm"
30,26.11111111,22.22222222,100,87,74,20.921472,9.656064,34.036,"Fog , Rain , Thunderstorm"
28.33333333,25.55555556,22.77777778,94,84,74,24.14016,11.265408,34.036,"Fog , Rain , Thunderstorm"
25.55555556,21.66666667,17.77777778,97,90,82,25.749504,9.656064,34.036,"Fog , Rain , Thunderstorm"
22.77777778,14.44444444,6.111111111,90,65,39,35.405568,16.09344,34.036,"Fog , Rain , Thunderstorm"
32.22222222,25.55555556,18.88888889,100,72,44,40.2336,4.828032,35.306,"Fog , Rain , Thunderstorm"
30.55555556,25,18.88888889,100,83,65,28.968192,11.265408,35.814,"Fog , Rain , Thunderstorm"
15,12.22222222,8.888888889,100,86,72,22.530816,9.656064,39.878,"Fog , Rain , Thunderstorm"
22.77777778,20,17.22222222,93,86,79,35.405568,4.828032,44.45,"Fog , Rain , Thunderstorm"
28.33333333,25,21.66666667,100,90,79,16.09344,4.828032,45.466,"Fog , Rain , Thunderstorm"
27.77777778,22.22222222,16.66666667,94,87,79,28.968192,11.265408,62.23,"Fog , Rain , Thunderstorm"
31.66666667,27.22222222,22.22222222,100,83,65,37.014912,8.04672,67.564,"Fog , Rain , Thunderstorm"
19.44444444,17.22222222,14.44444444,100,97,93,32.18688,11.265408,84.582,"Fog , Rain , Thunderstorm"
31.66666667,27.77777778,23.33333333,94,77,59,20.921472,8.04672,89.662,"Fog , Rain , Thunderstorm"
32.22222222,27.22222222,22.22222222,100,78,56,40.2336,3.218688,92.964,"Fog , Rain , Thunderstorm"
28.33333333,23.88888889,18.88888889,100,77,54,32.18688,11.265408,97.536,"Fog , Rain , Thunderstorm"
23.88888889,21.66666667,19.44444444,100,90,79,46.670976,12.874752,125.222,"Fog , Rain , Thunderstorm"
27.77777778,23.33333333,18.88888889,100,87,74,25.749504,8.04672,132.08,"Fog , Rain , Thunderstorm"
31.66666667,22.77777778,13.88888889,100,60,20,24.14016,9.656064,0,"Fog , Thunderstorm"
31.11111111,27.22222222,22.77777778,93,77,61,19.312128,8.04672,0,Rain
18.33333333,15.55555556,12.22222222,83,66,48,12.874752,4.828032,0.254,Rain
25.55555556,20.55555556,15,93,68,43,14.484096,3.218688,0.254,Rain
25,21.11111111,17.22222222,100,82,64,14.484096,4.828032,0.254,Rain
21.66666667,20,18.33333333,93,86,79,14.484096,4.828032,0.254,Rain
21.66666667,16.11111111,10,84,69,53,19.312128,4.828032,0.254,Rain
31.11111111,27.22222222,22.77777778,100,78,55,19.312128,9.656064,0.254,Rain
23.88888889,20.55555556,17.22222222,100,82,64,19.312128,8.04672,0.254,Rain
23.33333333,17.77777778,11.66666667,100,83,66,19.312128,8.04672,0.254,Rain
21.11111111,14.44444444,8.888888889,100,85,44,19.312128,4.828032,0.254,Rain
17.22222222,9.444444444,1.666666667,100,64,27,20.921472,4.828032,0.254,Rain
2.222222222,1.111111111,-0.555555556,92,72,52,20.921472,11.265408,0.254,Rain
22.77777778,18.33333333,13.88888889,86,69,52,22.530816,11.265408,0.254,Rain
30.55555556,26.11111111,21.66666667,93,74,55,22.530816,12.874752,0.254,Rain
29.44444444,25.55555556,21.66666667,93,84,74,22.530816,11.265408,0.254,Rain
19.44444444,13.88888889,7.777777778,84,68,52,24.14016,6.437376,0.254,Rain
36.11111111,30.55555556,24.44444444,94,71,48,24.14016,11.265408,0.254,Rain
31.11111111,26.66666667,21.66666667,94,76,57,24.14016,11.265408,0.254,Rain
27.77777778,22.22222222,16.11111111,100,78,55,25.749504,12.874752,0.254,Rain
23.88888889,21.11111111,18.33333333,100,92,84,25.749504,11.265408,0.254,Rain
18.88888889,10.55555556,2.222222222,93,79,64,27.358848,14.484096,0.254,Rain
23.88888889,22.77777778,21.11111111,90,85,79,27.358848,14.484096,0.254,Rain
2.777777778,1.111111111,-1.111111111,92,87,82,27.358848,14.484096,0.254,Rain
16.66666667,12.77777778,8.333333333,93,85,77,28.968192,11.265408,0.254,Rain
32.77777778,27.22222222,21.66666667,100,75,50,32.18688,4.828032,0.254,Rain
24.44444444,21.11111111,17.77777778,87,76,64,33.796224,17.702784,0.254,Rain
17.77777778,12.22222222,6.111111111,100,66,32,35.405568,11.265408,0.254,Rain
26.11111111,22.77777778,19.44444444,90,76,62,11.265408,6.437376,0.508,Rain
18.88888889,13.88888889,8.333333333,93,75,56,12.874752,1.609344,0.508,Rain
10.55555556,9.444444444,8.333333333,100,77,54,14.484096,1.609344,0.508,Rain
25,20.55555556,16.11111111,93,81,69,14.484096,6.437376,0.508,Rain
8.888888889,6.666666667,4.444444444,100,72,43,16.09344,6.437376,0.508,Rain
20.55555556,17.77777778,15,100,78,56,16.09344,6.437376,0.508,Rain
7.222222222,5.555555556,3.333333333,100,95,89,16.09344,6.437376,0.508,Rain
3.333333333,2.222222222,1.111111111,70,62,54,20.921472,9.656064,0.508,Rain
36.11111111,30.55555556,25,91,63,35,20.921472,6.437376,0.508,Rain
32.22222222,28.33333333,23.88888889,87,67,47,20.921472,8.04672,0.508,Rain
22.77777778,17.22222222,11.11111111,96,73,49,20.921472,8.04672,0.508,Rain
20.55555556,17.77777778,14.44444444,100,76,52,20.921472,9.656064,0.508,Rain
24.44444444,20,15,87,62,37,22.530816,4.828032,0.508,Rain
33.33333333,29.44444444,25,91,68,44,25.749504,14.484096,0.508,Rain
29.44444444,25,20,97,74,51,27.358848,3.218688,0.508,Rain
22.77777778,15,6.666666667,100,77,53,27.358848,11.265408,0.508,Rain
28.33333333,25.55555556,22.77777778,87,81,74,27.358848,14.484096,0.508,Rain
12.77777778,7.222222222,1.666666667,79,69,59,28.968192,17.702784,0.508,Rain
13.33333333,8.333333333,2.777777778,93,80,66,32.18688,11.265408,0.508,Rain
15.55555556,8.333333333,1.111111111,66,44,21,33.796224,14.484096,0.508,Rain
9.444444444,6.111111111,2.777777778,92,74,56,12.874752,4.828032,0.762,Rain
18.88888889,16.11111111,12.77777778,97,87,77,16.09344,6.437376,0.762,Rain
25,21.11111111,16.66666667,100,91,82,16.09344,6.437376,0.762,Rain
33.88888889,29.44444444,24.44444444,94,73,52,22.530816,8.04672,0.762,Rain
25,22.77777778,20,100,88,76,22.530816,11.265408,0.762,Rain
18.88888889,12.22222222,5,93,79,65,25.749504,12.874752,0.762,Rain
19.44444444,16.66666667,13.88888889,97,85,73,14.484096,8.04672,1.016,Rain
8.333333333,7.222222222,5.555555556,96,91,86,14.484096,6.437376,1.016,Rain
17.22222222,15,12.77777778,93,75,56,16.09344,6.437376,1.016,Rain
33.88888889,28.88888889,23.88888889,94,72,49,20.921472,9.656064,1.016,Rain
32.77777778,28.33333333,23.88888889,94,75,56,20.921472,6.437376,1.016,Rain
3.888888889,0.555555556,-2.777777778,69,48,27,24.14016,9.656064,1.27,Rain
